"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"chest and back","1 Jun 2024, 14:58","1 Jun 2024, 16:53","","Seated Cable Row - V Grip (Cable)",,"",0,"warmup",130,7,,,
"chest and back","1 Jun 2024, 14:58","1 Jun 2024, 16:53","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",145,9,,,
"chest and back","1 Jun 2024, 14:58","1 Jun 2024, 16:53","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",145,10,,,
"chest and back","1 Jun 2024, 14:58","1 Jun 2024, 16:53","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",140,8,,,
"chest and back","1 Jun 2024, 14:58","1 Jun 2024, 16:53","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",120,12,,,
"chest and back","1 Jun 2024, 14:58","1 Jun 2024, 16:53","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",140,8,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Incline Bench Press (Dumbbell)",,"",0,"warmup",70,12,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Incline Bench Press (Dumbbell)",,"",1,"normal",90,12,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Incline Bench Press (Dumbbell)",,"",2,"normal",110,8,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Incline Bench Press (Dumbbell)",,"",3,"normal",100,9,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Incline Bench Press (Dumbbell)",,"",4,"normal",100,9,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Lat Pulldown (Cable)",,"",0,"normal",120,9,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Lat Pulldown (Cable)",,"",1,"normal",120,9,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Lat Pulldown (Cable)",,"",2,"normal",120,9,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Lat Pulldown (Cable)",,"",3,"normal",110,6,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Lat Pulldown (Cable)",,"",4,"normal",120,8,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Hammer Curl (Dumbbell)",,"",0,"normal",35,11,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Hammer Curl (Dumbbell)",,"",1,"normal",35,10,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Chest Dip (Assisted)",,"",0,"normal",15,10,,,
"Morning workout ☀️","21 May 2024, 09:56","21 May 2024, 11:30","","Chest Dip (Assisted)",,"",1,"normal",15,9,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Shoulder Press (Dumbbell)",,"",0,"normal",80,13,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Shoulder Press (Dumbbell)",,"",1,"normal",90,9,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Shoulder Press (Dumbbell)",,"",2,"normal",90,9,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Seated Incline Curl (Dumbbell)",,"",0,"warmup",20,5,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Seated Incline Curl (Dumbbell)",,"",1,"normal",20,11,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Seated Incline Curl (Dumbbell)",,"",2,"normal",20,11,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Seated Incline Curl (Dumbbell)",,"",3,"normal",20,10,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Triceps Extension (Dumbbell)",,"",0,"normal",40,6,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Triceps Extension (Dumbbell)",,"",1,"normal",35,13,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Triceps Extension (Dumbbell)",,"",2,"normal",35,11,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Triceps Extension (Dumbbell)",,"",3,"normal",35,9,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Hammer Curl (Dumbbell)",,"",0,"normal",35,11,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Hammer Curl (Dumbbell)",,"",1,"dropset",30,6,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Hammer Curl (Dumbbell)",,"",2,"normal",35,10,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Hammer Curl (Dumbbell)",,"",3,"dropset",30,6,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Hammer Curl (Dumbbell)",,"",4,"normal",35,11,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Hammer Curl (Dumbbell)",,"",5,"dropset",30,8,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Lateral Raise (Machine)",,"",0,"normal",100,7,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Lateral Raise (Machine)",,"",1,"dropset",70,4,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Lateral Raise (Machine)",,"",2,"normal",90,9,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Lateral Raise (Machine)",,"",3,"dropset",70,4,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Lateral Raise (Machine)",,"",4,"normal",90,9,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Lateral Raise (Machine)",,"",5,"dropset",70,4,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Cable Crunch",,"",0,"normal",135,12,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Cable Crunch",,"",1,"normal",135,10,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Cable Crunch",,"",2,"normal",135,9,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Bicep Curl (Cable)",,"",0,"normal",85,10,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Bicep Curl (Cable)",,"",1,"normal",95,8,,,
"sharm 🍀","8 May 2024, 16:01","8 May 2024, 18:11","","Bicep Curl (Cable)",,"",2,"normal",100,8,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Chest Fly (Machine)",,"",0,"normal",120,12,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Chest Fly (Machine)",,"",1,"normal",140,9,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Chest Fly (Machine)",,"",2,"normal",140,9,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Incline Bench Press (Dumbbell)",,"",0,"warmup",80,5,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Incline Bench Press (Dumbbell)",,"",1,"normal",100,12,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Incline Bench Press (Dumbbell)",,"",2,"normal",100,10,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Incline Bench Press (Dumbbell)",,"",3,"normal",110,7,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Incline Bench Press (Dumbbell)",,"",4,"dropset",75,6,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Single Arm Lat Pulldown",,"",0,"normal",55,18,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Single Arm Lat Pulldown",,"",1,"normal",55,20,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Single Arm Lat Pulldown",,"",2,"normal",57.5,20,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Chest Press (Machine)",,"",0,"normal",160,9,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Chest Press (Machine)",,"",1,"normal",160,9,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Chest Press (Machine)",,"",2,"normal",160,8,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",130,8,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",125,10,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Single Arm Cable Row",,"",0,"warmup",30,8,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Single Arm Cable Row",,"",1,"normal",65,8,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","Single Arm Cable Row",,"",2,"normal",55,8,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","T Bar Row",,"",0,"warmup",85,10,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","T Bar Row",,"",1,"normal",110,10,,,
"chest and back","6 May 2024, 11:48","6 May 2024, 13:09","","T Bar Row",,"",2,"normal",110,10,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Seated Leg Curl (Machine)",,"",0,"normal",155,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Seated Leg Curl (Machine)",,"",1,"normal",155,11,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Seated Leg Curl (Machine)",,"",2,"normal",160,9,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Seated Leg Curl (Machine)",,"",3,"dropset",75,6,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Calf Press (Machine)",,"",0,"normal",220,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Calf Press (Machine)",,"",1,"normal",195,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Calf Press (Machine)",,"",2,"normal",195,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Calf Press (Machine)",,"",3,"normal",195,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Leg Extension (Machine)",,"",0,"normal",125,11,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Leg Extension (Machine)",,"",1,"dropset",65,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Leg Extension (Machine)",,"",2,"normal",125,10,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Leg Extension (Machine)",,"",3,"dropset",65,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Leg Extension (Machine)",,"",4,"normal",125,10,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Leg Extension (Machine)",,"",5,"dropset",65,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Leg Extension (Machine)",,"",6,"warmup",75,8,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Hip Adduction (Machine)",,"",0,"normal",105,14,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Hip Adduction (Machine)",,"",1,"normal",110,9,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Hip Adduction (Machine)",,"",2,"normal",105,11,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Hip Abduction (Machine)",,"",0,"normal",125,15,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Hip Abduction (Machine)",,"",1,"normal",130,14,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Hip Abduction (Machine)",,"",2,"normal",130,12,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",100,10,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,10,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Single Leg Press (Machine)",,"",0,"normal",170,26,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Single Leg Press (Machine)",,"",1,"normal",170,24,,,
"legs","5 May 2024, 16:09","5 May 2024, 17:28","","Single Leg Press (Machine)",,"",2,"normal",170,24,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Shoulder Press (Dumbbell)",,"",0,"warmup",60,12,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Shoulder Press (Dumbbell)",,"",1,"normal",90,12,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Shoulder Press (Dumbbell)",,"",2,"normal",90,9,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Shoulder Press (Dumbbell)",,"",3,"normal",90,10,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Hammer Curl (Dumbbell)",,"",0,"normal",35,12,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Hammer Curl (Dumbbell)",,"",1,"dropset",30,4,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Hammer Curl (Dumbbell)",,"",2,"normal",35,12,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Hammer Curl (Dumbbell)",,"",3,"dropset",30,8,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Hammer Curl (Dumbbell)",,"",4,"normal",35,12,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Hammer Curl (Dumbbell)",,"",5,"dropset",30,8,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Triceps Pushdown",,"",0,"normal",47.5,10,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Triceps Pushdown",,"",1,"dropset",37.5,5,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Triceps Pushdown",,"",2,"normal",47.5,9,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Triceps Pushdown",,"",3,"dropset",37.5,4,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Triceps Pushdown",,"",4,"normal",47.5,9,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Triceps Pushdown",,"",5,"dropset",37.5,4,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Lateral Raise (Cable)",,"",0,"normal",12.5,12,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Lateral Raise (Cable)",,"",1,"normal",12.5,8,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Lateral Raise (Cable)",,"",2,"normal",12.5,10,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Lateral Raise (Cable)",,"",3,"normal",14.5,9,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Preacher Curl (Dumbbell)",,"",0,"normal",25,16,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Preacher Curl (Dumbbell)",,"",1,"normal",25,16,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Preacher Curl (Dumbbell)",,"",2,"normal",25,16,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",20,7,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",20,7,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Triceps Extension (Cable)",,"",0,"normal",32.5,11,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Triceps Extension (Cable)",,"",1,"normal",32.5,13,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Rear Delt Reverse Fly (Machine)",,"single arm",0,"normal",105,10,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Rear Delt Reverse Fly (Machine)",,"single arm",1,"dropset",105,10,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Rear Delt Reverse Fly (Machine)",,"single arm",2,"normal",105,10,,,
"sharm 🍀","3 May 2024, 16:53","3 May 2024, 18:16","","Rear Delt Reverse Fly (Machine)",,"single arm",3,"dropset",105,9,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Chest Fly (Machine)",,"warm up and also closer",0,"warmup",105,12,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Chest Fly (Machine)",,"warm up and also closer",1,"normal",115,12,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Chest Fly (Machine)",,"warm up and also closer",2,"normal",120,12,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",100,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",100,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Incline Bench Press (Dumbbell)",,"",0,"warmup",60,12,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Incline Bench Press (Dumbbell)",,"",1,"normal",100,13,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Incline Bench Press (Dumbbell)",,"",2,"normal",100,11,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Incline Bench Press (Dumbbell)",,"",3,"normal",100,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Single Arm Lat Pulldown",,"",0,"normal",57.5,18,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Single Arm Lat Pulldown",,"",1,"normal",57.5,20,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Single Arm Lat Pulldown",,"",2,"normal",57.5,20,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Chest Press (Machine)",,"",0,"normal",160,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Chest Press (Machine)",,"",1,"normal",160,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Chest Press (Machine)",,"",2,"normal",160,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",125,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",125,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",125,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Triceps Extension (Cable)",,"",0,"normal",32.5,10,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Triceps Extension (Cable)",,"",1,"normal",32.5,11,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Triceps Extension (Cable)",,"",2,"normal",32.5,11,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Single Arm Cable Row",,"",0,"warmup",30,8,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Single Arm Cable Row",,"",1,"normal",55,12,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Single Arm Cable Row",,"",2,"normal",60,11,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Single Arm Cable Row",,"",3,"normal",65,8,,,
"chest and back","2 May 2024, 15:44","2 May 2024, 17:21","","Single Arm Cable Row",,"",4,"dropset",55,4,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Seated Leg Curl (Machine)",,"",0,"normal",155,11,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Seated Leg Curl (Machine)",,"",1,"normal",155,10,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Seated Leg Curl (Machine)",,"",2,"normal",155,10,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Calf Press (Machine)",,"",0,"normal",220,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Calf Press (Machine)",,"",1,"normal",220,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Calf Press (Machine)",,"",2,"normal",240,9,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Leg Extension (Machine)",,"slow eccentric and single leg drop sets counting every rep combined",0,"normal",125,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Leg Extension (Machine)",,"slow eccentric and single leg drop sets counting every rep combined",1,"dropset",60,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Leg Extension (Machine)",,"slow eccentric and single leg drop sets counting every rep combined",2,"normal",125,11,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Leg Extension (Machine)",,"slow eccentric and single leg drop sets counting every rep combined",3,"dropset",60,16,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Leg Extension (Machine)",,"slow eccentric and single leg drop sets counting every rep combined",4,"normal",125,10,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Leg Extension (Machine)",,"slow eccentric and single leg drop sets counting every rep combined",5,"dropset",60,16,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Leg Extension (Machine)",,"slow eccentric and single leg drop sets counting every rep combined",6,"warmup",100,8,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Hip Adduction (Machine)",,"",0,"normal",105,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Hip Adduction (Machine)",,"",1,"normal",105,11,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Hip Adduction (Machine)",,"",2,"normal",105,11,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Hip Abduction (Machine)",,"",0,"normal",105,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Hip Abduction (Machine)",,"",1,"normal",115,14,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Hip Abduction (Machine)",,"",2,"normal",125,15,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Bulgarian Split Squat",,"",0,"normal",60,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Bulgarian Split Squat",,"",1,"dropset",60,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Bulgarian Split Squat",,"",2,"normal",60,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Bulgarian Split Squat",,"",3,"dropset",60,12,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Goblet Squat",,"",0,"normal",50,15,,,
"legs","1 May 2024, 16:06","1 May 2024, 17:37","","Goblet Squat",,"",1,"normal",50,15,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Shoulder Press (Dumbbell)",,"",0,"normal",90,10,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Shoulder Press (Dumbbell)",,"",1,"normal",90,10,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Shoulder Press (Dumbbell)",,"",2,"normal",90,8,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Hammer Curl (Dumbbell)",,"",0,"normal",35,14,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Hammer Curl (Dumbbell)",,"",1,"dropset",30,9,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Hammer Curl (Dumbbell)",,"",2,"normal",35,11,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Hammer Curl (Dumbbell)",,"",3,"dropset",30,9,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Hammer Curl (Dumbbell)",,"",4,"normal",35,10,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Hammer Curl (Dumbbell)",,"",5,"dropset",30,12,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Lateral Raise (Machine)",,"",0,"normal",90,11,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Lateral Raise (Machine)",,"",1,"normal",90,10,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Lateral Raise (Machine)",,"",2,"normal",90,8,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Seated Incline Curl (Dumbbell)",,"",0,"warmup",20,5,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Seated Incline Curl (Dumbbell)",,"",1,"normal",20,11,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Seated Incline Curl (Dumbbell)",,"",2,"normal",20,11,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Preacher Curl (Dumbbell)",,"",0,"normal",25,16,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Preacher Curl (Dumbbell)",,"",1,"normal",25,16,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Cable Crunch",,"",0,"normal",135,11,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Cable Crunch",,"",1,"normal",135,8,,,
"sharm 🍀","30 Apr 2024, 16:11","30 Apr 2024, 17:55","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",20,8,,,
